artist|song|youtube_key|spotify_key|jjj_preview
Talib Kweli|The Venetian {Ft. NIKO IS/Ab-Soul} {Prod. The Alchemist}|WzdDHcbcwnE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f6e17e81b506059d4f4676b7f7d0bf8d.mp3
Talib Kweli|Every Ghetto {Ft. Rapsody}|oeRp34Uol7Y||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/781c906ed46ad5282850ba21610755d8.mp3
Tame Impala|Reality In Motion|19kvCWZjgWM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1d6dbd631b5bb8193d30c3010aaaafe5.mp3
Tame Impala|The Less I Know The Better|sBzrzS1Ag_g||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1bd02d20c1ee96062f1243df854b98d5.mp3
Tame Impala|Confide In Me {triple j Like A Version}|6Oi-GlociOQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/88deca63d64b2bb888ed5e3e122bfe43.mp3
Tame Impala|'Cause I'm A Man|hefh9dFnChY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ea487cf87ccdd37682a99e4fd76289c5.mp3
Tame Impala|Disciples|NTfYYRGTB3g||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/84b928259abb3d2395d66c4a1860f68b.mp3
Tame Impala|Eventually|GHe8kKO8uds||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a96c008956b4ba17154f3c32b4a8b405.mp3
Tame Impala|Let It Happen|pFptt7Cargc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/40c827b609b78049686dbdadd99edba6.mp3
Tame Impala|Let It Happen (Soulwax Remix)|tfr-h6BaYN8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1d6d8199127d6eec52fc4c00a4805c86.mp3
Tame Impala|Love/Paranoia|Ry6h1GRxO6c||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/908b704e0909ce5ea95a319d9c6a77f4.mp3
Tame Impala|New Person, Same Old Mistakes|qjWs-lVa8Oc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/34e5d393168c96de815a7e30d1afb66b.mp3
Tame Impala|The Moment|7OAUJgXlipY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3a6debecd405774ecbfab1f901077993.mp3
Tame Impala|Yes I'm Changing|QhlPXa6g4C8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0695776923002e8cf414c318637f4b5c.mp3
Taser x Tink|Wet Dollars|m_7o4q5MjTw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c01fa3df5357496e86c26e45ad0dd36d.mp3
Tear Council|My Car|JJsiSnzaNyw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/680f062190ad04adaa661f5147912836.mp3
Tear Council|Anywhere|THGXa9ZTYc8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d8ec862cab1a5c8d250b02227dd3b50e.mp3
Teeth & Tongue|Cupcake|ISeuG-fTrtg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f796c5e8eead1120f0d294e0d9bd21a8.mp3
Tei Shi|Go Slow|bw1lCsC7wf8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/97e06d7cd3b8649bf11f909b1b7e047f.mp3
Tempura Nights|Studville|JeI2wbabvBU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f65e1416717226eee79acf508e0056d6.mp3
Ten Walls|Sparta|2Rg0TsAK0hI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8f02fdc5deb55a78ca1952771ac282f7.mp3
Thandi Phoenix|Come Around|f5KAe3DTz_A||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ea7ec9864e6b4ba16c3e243cc9d9304c.mp3
Them Bruins|Walk A Line|Sa1xYsL1LMQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a981b0501e5ecfeecb8bbd6662bf1275.mp3
Them Bruins|Heading For The Harrows|O0YAThpYtPg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d64f6e8163e95bb607cc48c522810d46.mp3
These Guy|Over Before It Begins|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0985facc058793d7c2f2a6f48f56529a.mp3
Thief|Crazy|oaKleTnoj64||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/59e7ca816e838d6c1e29d89228b4b2b3.mp3
Thunderbitch|I Just Wanna Rock n Roll|fptUGCaNHbs||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5ca5f610f9911d3bf9034c1e6908c600.mp3
Thundercat|Them Changes|GNCd_ERZvZM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6ad182effd68b2df8a07681c1d6e5af6.mp3
Thy Art Is Murder|Light Bearer|F0v_BYbApyE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/233ebde371fea8ecd14f0e203e67c138.mp3
Thy Art Is Murder|Holy War|hf04EYSifjE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/82dc50322262c065548ed6baacee691b.mp3
Tiger Choir|Interstate|WcVoSyaRgFE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/71944f15198fa3ce9dcdfbe2106e8034.mp3
Tiger Choir|All Time|U5dhMfKqbak||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/40a9a13edf15ae2de100b22df5c8019a.mp3
Tiger Choir|Shani|MzU7PieA0Fo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1ba41e09efb34f31db686e488709af63.mp3
Tiggs Da Author|Georgia|rCRBofMzk8Y||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/eb4f68c1518bf77d88e99fdee6e61e8d.mp3
Tijuana Cartel|Lost My Head|15rIkoHwBUU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9643ac7eca93fe7812bd4bd49a91bb8e.mp3
Tim Rogers & Bamboos, The|Easy|YT2RBS9MeS0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/28c07a35a5e0ca0370f7181661897a9d.mp3
Timberwolf|Fallen Sun|g90uV12NyBs||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3103287f5796213fb9162ca9dfdaa297.mp3
Timberwolf|Whiskey Jar|eJYjcJCAKH8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6e815a666b2461cd99becb1cd572f646.mp3
Timothy Nelson & The Infidels|My Luck|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/603d4978fad2ae630208ab32de08d5d5.mp3
Tink|Ratchet Commandments|tVgSlGd5mGo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f745163f817b05dff801c1697b6cd4a2.mp3
Tiny Little Houses|Soon We Won't Exist|Yk6JH9PJWGY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9780eeefcde3ced1fc166bd349b0c761.mp3
Tiny Little Houses|Easy|BUndDXvozo0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/966b9f5f420ebe5823d09b4fb4f897a5.mp3
Tired Lion|Suck|89qvbkTclhs||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ecf10d57109da2741c6a68e48e2bfaae.mp3
Tired Lion|Saramona Said {triple j Like A Version}|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6fa7242aa77e4070f7dbd3fe996eaf79.mp3
Tired Lion|I Don't Think You Like Me|xu-NTKl4b7c||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/42f555f7abd26b6ebf8e30ac42ebe739.mp3
Title Fight|Chlorine|YJRGAcu2fb8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e8b879abf6ccad75bd6f6689d46aecb4.mp3
Title Fight|Rose Of Sharon|f89NbJOcu9A||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d4f0e8ea590e33945cd74823930a33eb.mp3
Titus Andronicus|Dimed Out|0dX6LL7b8Y0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8dbccbd340ae417e2d322768fedc58f0.mp3
Titus Andronicus|Fatal Flaw|CbZwwKv-spQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/89612c9d507d24e576bad115176b4c42.mp3
Tkay Maidza|M.O.B.|yFHCkghw7yY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b9a63e1b1445ee846acd2456253a2c34.mp3
Tkay Maidza|Ghost|f5gWvsedqtc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ea5fddf05f1f3ff8cfdecc4c7cf0fe27.mp3
Tobias Jesso Jr.|How Could You Babe|uu1Ko02P7vk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d3cfeb67aaacd70b854d0357d75aa619.mp3
Tom Misch|Oh Baby|ao65NpghKz4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/cd76728ad7a057bf99f77e1badb6dcd9.mp3
Tom Misch|Wander With Me {Ft. Carmody}|BVvljrWpNiI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e9f87cc3d40e1adea3056f6cd67f3c9a.mp3
Tomas Barfod|Used To Be {Ft. Nina K}|rRQb5KzABLk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1d0af6d4c832de5c4569230a12a41373.mp3
Tomas Barfod|Hope In A Box|2P8yaN6tZag||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/94081c1f476b20b26d81ece84324bb32.mp3
Tongue, The|Never Going Down {Ft. Ngaiire}|yMaXV0hWD20||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/378a75617056f7874c141b22b5fd8d0b.mp3
Tongue, The|You Got Me {Ft. Mataya}|tOxn5aEqh5E||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3a3b73faab65b24d02bcd63fb99524cc.mp3
Toro y Moi|Empty Nesters|DsY22N5D9UY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/384800e697d8d470f5d813d40bbc9b65.mp3
Toro y Moi|Buffalo|rBn06ZRU-4o||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e6dd90ec5864f5ed4c4089ab5cc30609.mp3
Tory Lanez|Say It|xUq1rZ7mmns||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0126f052e719b77d33b2d5c3939fc487.mp3
Total Babes|Heydays|PdIfCtvRi7Y||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/73fe0bad5da07f64d553082484c30c44.mp3
Total Giovanni|When We Break|bnvooAATzbs||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/dd721da3a78790272f99200675e304b6.mp3
Totally Mild|Battleship|jpyj3Op2AoY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/dde9e675dc32b56776650e7a801c5fd5.mp3
Tourist|Holding On {Ft. Josef Salvat/Niia}|4KVVcPBWbLU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d84b1f274f29acca06456e47b08129e5.mp3
Tove Styrke|Ego|LXWGqEzORRU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a1acbbc081d02998e572b24385205819.mp3
Tove Styrke|Ain't Got No...|gc-vFGx22T0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a02917ff213ff92f73c555198859a8b6.mp3
Towkio|Heaven Only Knows {Ft. Donnie Trumpet/Lido/Eryn Allen Kane}|nUuEXkdA6fo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/aaabbca618dbd6c107edc0082abb21f4.mp3
Towkio|Free Your Mind {Ft. Donnie Trumpet}|HnMR1JpxwXo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/960671731b4ef11753b82bbcd6d4ca7b.mp3
Travis Scott|90210 {Ft. Kacy Hill}|g4WjFZyz9kE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c3dafa3ae3561d55fe3dd1d5fcc78210.mp3
Travis Scott|Antidote|KnZ8h3MRuYg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/51329b332feb3005c2ee3eee06351879.mp3
TroldHaugen|Viva Loa Vegas|q6EgQRdbcKw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e03cd53fe613991e5f1a2b0138d780c2.mp3
Tropics|Rapture|b337XyATqxs||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8667b9726dd944fb9a04e319e44d935d.mp3
Tropics|Hunger|3lLckEf7QmM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/342b6de5798459c357f40df602194ed5.mp3
Trouble Knows Me|From Trouble They Know Me|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6381d6ae7b57c51d4ce01e31a1513065.mp3
Tuka|Tattoo|CUxig2lkLKw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/448d425468a9b77cd457c36f8ffd23ed.mp3
Tuka|L.D.T.E.|LmNe1drS0Nw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6eba7690fcc81490407861a536052b52.mp3
Tuka|My Star|l70JesFhMHw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1658028ee8150fb53e97bc8241cbb60a.mp3
Tuka|Nirvana|m_dxDUPuBJE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/acfac058e28d00d677ff8f25dab95b3c.mp3
Tuka|Right By You|JAI91hTN438||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/77a9d677f5762902672cb04067af1bed.mp3
Tuka|Big Jet Plane {triple j Like A Version}|7udwea5-psY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b69b7648d58f983ea1c449633a4c67ac.mp3
Tuka|Don't Wait Up|ugiBkYa9A1g||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2e8bbf31119ff04e6ccd46f477c607e2.mp3
Tully On Tully|All These Words|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c527a0e6e983b1f34bd8eb7647d145f4.mp3
Turbowolf|Rabbits Foot|pY7zqDemqZo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/34c47910d0b781b9d4be1dc075cc6042.mp3
Tuxedo|Do It|G4VAdWJXyFk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3a777e6b74a940e00fb1a58dc9c069b2.mp3
Twelve Foot Ninja|One Hand Killing|r-v9Aeb7Pr0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d60feb70956308edeb9b0bd6068c741d.mp3
Twerps|New Moves|rYZZvONuE0k||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b02462aaaddbf401e7378cb9498ddcad.mp3
Twerps|Stranger|NrkCexvYqrg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1e0e4df830301110f5d1a0bde29c89f9.mp3
Twerps|Simple Feelings|6L3QO86sOE8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3573e699248711197cef7fc63fea8de5.mp3
Twerps|I Don't Mind|w4XksOpmWts||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e226d4e90901533c7c808218317d4c56.mp3
Twin Caverns|Pyramid|dPkWcj6rwwI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c66d27cec1c05414a8f5e15d9a2527f9.mp3
Twin Haus|I Used To Think|wHCtumwrSi0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9220ac8f392262f1c896b055840485e1.mp3
Tyler Touche|Act Of God {Ft. Jason Gaffner}|QcHNXqs8TEE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/279e19742cd38ddd4d996d8bb72d3cc4.mp3
Tyler, The Creator|DEATHCAMP|rrgoO1mncgU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e0916570178e5b8ddf29481fdb5a53bb.mp3
U.S. Girls|Damn That Valley|93yOrb04Eao||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b7143e9d7ceec4d4ce3dd0a398eee731.mp3
UV boi|If She, If He {Ft. EASTGHOST}|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1d9e4e24852d91e072691834dea6adf1.mp3
UV boi|LUV {Ft. Fionn Richards/Brasstracks}|iJEG2UpMADE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1214642540521398a6202c4f1da3df8e.mp3
Unknown Mortal Orchestra|Multi-Love|bEtDVy55shI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/88069fd3d5b6c36d5f8176b4459d47fc.mp3
Unknown Mortal Orchestra|Can't Keep Checking My Phone|OpD_74Vc3mA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f6870fc5ced6178de50a77841a16f50e.mp3
Until The Ribbon Breaks|Spark|k9bPlRS2FWw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0af32db40a298fe82fd9e07ae870bf1e.mp3
Urban Cone|Weekends|ySo8vwSB1Sw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5cee47eed49059bec11e21d49a8bdfb3.mp3
Urthboy|Long Loud Hours {Ft. Bertie Blackman}|9gWPyYcD1pc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7f944fc6a94fd5ec8ec2ec3a0881dc1f.mp3
VANT|Parking Lot|Z5wSb8UWig4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6039f86946fcfa54cebad9a4156c1570.mp3
VANT|Do You Know Me?|mprGjEfjMFA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4e38ccb56500c501261d3b669bc279dd.mp3
Vaccines, The|Handsome|gV6eODKYHXI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e26790c3f4e492575f97d570521ede64.mp3
Vaccines, The|20/20|JQacsqQ2Gdg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/cc26ff22c0344be711118a0af42ad46e.mp3
Vaccines, The|Dream Lover|7RM5byRW_jM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3f871199dbeb169e4692a13eef0b7fb3.mp3
Vaccines, The|Minimal Affection|_UyWVYQC81U||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/96ce26b24e55843ec9bed7108b5cde15.mp3
Vallis Alps|Thru|Xl1stSVPKbo||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b2ab6b8eb6551030ffdf549e034aa462.mp3
Vallis Alps|Young|yoZPVMEsbeQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5a8f11e1a99c0add5a8e460cfc73b676.mp3
Vance Joy|Fake Plastic Trees {triple j Like A Version}|599Z0YE64_Q||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1e974d35314040ead0c86ef6b6043dc9.mp3
Vance Joy|Fire And The Flood|zKmWd8DPrEc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b7533d8f225144b7511ce25e57b77855.mp3
Vance Joy|Great Summer|Egi0WwnbByk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/42caff1196469c848f3a103a7a986cb4.mp3
Velociraptor|Dollarmite|p6UebQ2EAYE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4d550b984666864dcedc68a4c59560be.mp3
Venom|From The Very Depths|WaA9_NgG37E||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/97b07fb4fa93b2ded504ce5584397153.mp3
Venusians, The|Keep Running|54T-LMHpwaQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/e4382609ec74db144ae7033c6945f203.mp3
Vera Blue|Hold|3Cv6JEjevKQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d32bdbd44d21397d5232168e3f5b9d5a.mp3
Verge Collection|Our Place|3CL_rmH9Cqs||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2c6fcc0d92254fa726a3af1f03d0fea7.mp3
Verge Collection|Feel Bad Songs|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/434eabf62dc52ba034a19fc724fec237.mp3
Very Best, The|Let Go|Gr9hkox3ALA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/591250995692325b334064cda0bf1370.mp3
Vic Mensa|U Mad {Ft. Kanye West}|fP8FMdVcCQQ||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2e719a2b0e03d1fb06e5ab7dc4e582d5.mp3
Viet Cong|Continental Shelf|hdMz7BUtOvk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/f0826bf65fdd96e5b096b75a69a7b9b6.mp3
Viet Cong|Silhouettes|zW1kP99mok4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b4956eb8e1bcb3c276351c95d9a2c669.mp3
Vigilantes|Elasticity|RNkujnz13HU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/982d05201046921b0775f10469ce129c.mp3
Vince Staples|Get Paid {Ft. Desi Mo}|NuErF0DLCl8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9bad6efa419ca9750c02b418c66a32d7.mp3
Vince Staples|Norf Norf|mb6Jc4juSF8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/bb607c402708065d1b72231968cfc23f.mp3
Vince Staples|Senorita|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/21bece80e59515b92aea50cad1551c20.mp3
Violent Soho|Like Soda|hRWi-SvzviY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/1ec7eb2ca6441568edc953952cc5ff78.mp3
Voltaire Twins|Long Weekend|7twSCyl3ot4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d8e11ca0e15ff6831b385ecc70b77633.mp3
WAAX|I For An Eye|0iNf-1Gfq_s||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/970496870e54c2b1e6e34e745760dcd7.mp3
WILSN|Unmeet You|hH7yzs5eEs4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5751b44d7245ed325131eec502555c77.mp3
WILSN|Walking For Days|U4I7iB8q6fg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/83a318d304ff9664e35812cce0106526.mp3
Wafia|Heartburn|290ds--GJtk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/c71d922a71df248b572a9596c9c4589d.mp3
Walken|Even If It Kills Me|f87nKqHLO44||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3a714bd0ee590f6d1125df04353f3207.mp3
Walking Who, The|My Future Wife|OyNk_5FOVjE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/4ee36c5578988105beee5d791b93d534.mp3
Wallace|Beauty {Ft. Sampa The Great}|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/ae3b3b98103fc4ad903c6f3e26aea607.mp3
Warpaint|No Way Out|-PXqJuJW1sg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2cf856a27a75288e3b5cadaeb3002f84.mp3
Wave Racer|Flash Drive {Ft. BABY}|PmE_81l44oc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/5340bb8fa94acd71773e5f132a5d81bf.mp3
Wave Racer|World Record {Ft. Lido}|jSYSt6XU5MY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/3ead5a3eeb6017d87e3ae83aab40014f.mp3
Wavves|My Head Hurts|n0Guf94FQEs||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6aa2320ede19c8e4773ddca3cf93611b.mp3
Wavves|Way Too Much|gPdx7Il9DrM||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/2ce1f5bac32a0b75a62ee6ef02006d79.mp3
Wavves|Pony|m-80zLGzgXc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/a6e7499f8934612d8846cb9dc1c46707.mp3
Wavves|Heavy Metal Detox|n1ATz2ocOsk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/311e41fbf228a06883a1640efa8809bd.mp3
Wax Motif|Krush Groove|7QwmocPJp-Q||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/cb003e7868664ee4e5cb8d6e22a3feb2.mp3
Waxahatchee|Under A Rock|ZNJOUIA_rDI||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/aca94e4db923eec082f5eedbd4d098db.mp3
Waza|Tell Me How|ikS9frqgv4Y||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/676a501eb7500fa643d870d1378ef5db.mp3
Weeknd, The|The Hills|yzTuBuRdAyA||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/9dd29728bb75e4f710e700d94a645875.mp3
Weeknd, The|Losers {Ft. Labrinth}|nnGQAvaAJtE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8d694dd9dd232484f05c4de652c4dd99.mp3
Weeknd, The|Prisoner {Ft. Lana Del Rey}|||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/479c787759898e308a6e1c29d83e276f.mp3
Weeknd, The|Acquainted|wkqsFQOOOQE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b6f5312292783fe95eb70cc16368a043.mp3
Weeknd, The|Can't Feel My Face|KEI4qSrkPAs||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/0ab260fb0aeb484a516df511d95e9a09.mp3
Weeknd, The|Dark Times {Ft. Ed Sheeran}|jH9erC5BGfg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7be39c62e90eef59289d46e90e00969f.mp3
Weeknd, The|Earned It|xe_iCkFsQKE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/88b3a2515b97ec8f62cbd03426901660.mp3
Weeknd, The|Real Life|ShR4Z0JwtJk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/6d1d692a6a5306664ea2d4d405a7b55b.mp3
Weeknd, The|Shameless|Sy6KjZ27Aqg||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/dce70dd738a17a1d13702eb2ed8d51c4.mp3
Weeknd, The|Tell Your Friends|j1ngEIxopUU||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/40b103c7d507d869c33ebe9863ecb90b.mp3
Weezer|Thank God For Girls|t4wjekuKn-4||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b239b60b4caf5ad16ab73bfe00ee2880.mp3
West Thebarton Brothel Party|Misophonia|j_GWwL2XbU8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/d8e8e052d0c3d5b04927d2d9af92f7f9.mp3
Wet|Deadwater|JV7ufuW0VFY||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/276f0122031593c1dbc5f9d10ad9cc3e.mp3
What So Not|Gemini {Ft. George Maple}|F6nt3Sw3Isk||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/18262ca0cb7bb04de300af11e890dd37.mp3
Whilk & Misky|Burn With Me|-dOHS2jsP_0||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/8d4d8dc762364608f9fabb30f779f06e.mp3
Whitaker|Horizon|CQxoLeH5Mts||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/59261cfe1352ea3866dbe8d9725cd731.mp3
White Shadows|Give Up Give Out Give In|CLgKYHCGAXc||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/13c93df1c11b2163eb2c4a07dd950e03.mp3
Why We Run|Comfortable Lie|0ANWaFItlR8||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/b5e26dd46293799e05bf2c9f91031a38.mp3
Why We Run|Ignites|1_kztqR-9Dw||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/cf4d536a998f8c3f0d83ff92b8244dd2.mp3
Wilco|Random Name Generator|v81vhGTzXKE||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/7e9adab8c44b8a13faffdd2ea825987a.mp3
Wild Belle|Giving Up On You|0Gcpkvq151k||http://mpegmedia.abc.net.au/triplej/hottest100/15/samples/02610126b83bb9a4939df5bf40e102fe.mp3
